temp_c,ppm,resistance
28.987,-5.36,9984.5173
29.003,-5.36,9984.5173
29.007,-5.36,9984.5173
29.001,-5.36,9984.5173
28.99,-5.36,9984.5173
29.001,-5.36,9984.5173
28.999,-5.36,9984.5173
29.008,-5.36,9984.5173
29.011,-5.44,9984.5165
28.997,-5.44,9984.5165
29.01,-5.44,9984.5165
28.996,-5.44,9984.5165
29.011,-5.44,9984.5165
29.001,-5.44,9984.5165
29.004,-5.44,9984.5165
29.001,-5.44,9984.5165
29.003,-5.44,9984.5165
29.014,-5.44,9984.5165
29.011,-5.44,9984.5165
28.986,-5.44,9984.5165
29.013,-5.44,9984.5165
28.993,-5.21,9984.5188
28.994,-5.21,9984.5188
28.993,-5.21,9984.5188
29.0,-5.21,9984.5188
28.993,-5.21,9984.5188
28.989,-5.21,9984.5188
29.01,-5.21,9984.5188
28.993,-5.21,9984.5188
28.994,-5.21,9984.5188
28.99,-5.21,9984.5188
29.0,-5.21,9984.5188
29.001,-5.21,9984.5188
29.01,-5.21,9984.5188
28.994,-5.21,9984.5188
28.993,-5.59,9984.515
29.003,-5.59,9984.515
29.01,-5.59,9984.515
29.007,-5.59,9984.515
29.007,-5.59,9984.515
28.996,-5.59,9984.515
29.01,-5.59,9984.515
29.007,-5.59,9984.515
28.99,-5.59,9984.515
29.004,-5.59,9984.515
28.996,-5.59,9984.515
28.999,-5.59,9984.515
29.0,-5.59,9984.515
29.003,-5.24,9984.5185
29.004,-5.24,9984.5185
29.001,-5.24,9984.5185
29.01,-5.24,9984.5185
28.997,-5.24,9984.5185
29.011,-5.24,9984.5185
29.008,-5.24,9984.5185
29.003,-5.24,9984.5185
29.014,-5.24,9984.5185
29.006,-5.24,9984.5185
28.999,-5.24,9984.5185
28.999,-5.24,9984.5185
29.004,-5.24,9984.5185
29.0,-5.49,9984.516
28.984,-5.49,9984.516
28.99,-5.49,9984.516
28.997,-5.49,9984.516
29.003,-5.49,9984.516
28.999,-5.49,9984.516
29.004,-5.49,9984.516
28.983,-5.49,9984.516
29.004,-5.49,9984.516
29.008,-5.49,9984.516
29.013,-5.49,9984.516
29.004,-5.49,9984.516
28.996,-5.49,9984.516
29.0,-5.49,9984.516
28.997,-5.49,9984.516
28.99,-5.49,9984.516
28.993,-5.49,9984.516
29.0,-5.49,9984.516
29.001,-5.49,9984.516
29.007,-5.49,9984.516
28.996,-5.49,9984.516
29.001,-5.49,9984.516
29.004,-5.49,9984.516
29.001,-5.49,9984.516
29.0,-5.49,9984.516
28.993,-5.49,9984.516
29.016,-5.49,9984.516
29.008,-5.34,9984.5175
29.001,-5.34,9984.5175
29.006,-5.34,9984.5175
28.986,-5.34,9984.5175
28.994,-5.34,9984.5175
28.99,-5.34,9984.5175
29.001,-5.34,9984.5175
28.99,-5.34,9984.5175
29.01,-5.34,9984.5175
29.007,-5.34,9984.5175
28.996,-5.34,9984.5175
28.996,-5.34,9984.5175
29.001,-5.34,9984.5175
29.001,-5.34,9984.5175
29.007,-5.39,9984.517
28.996,-5.39,9984.517
29.0,-5.39,9984.517
29.003,-5.39,9984.517
29.001,-5.39,9984.517
29.0,-5.39,9984.517
28.993,-5.39,9984.517
29.003,-5.39,9984.517
29.001,-5.39,9984.517
29.003,-5.39,9984.517
29.0,-5.39,9984.517
29.003,-5.39,9984.517
29.008,-5.39,9984.517
29.016,-5.36,9984.5173
28.997,-5.36,9984.5173
29.016,-5.36,9984.5173
29.008,-5.36,9984.5173
29.001,-5.36,9984.5173
29.013,-5.36,9984.5173
29.003,-5.36,9984.5173
28.999,-5.36,9984.5173
29.01,-5.36,9984.5173
28.99,-5.36,9984.5173
28.997,-5.36,9984.5173
29.0,-5.36,9984.5173
29.008,-5.36,9984.5173
29.006,-5.36,9984.5173
28.996,-5.36,9984.5173
28.987,-5.36,9984.5173
28.993,-5.36,9984.5173
29.0,-5.36,9984.5173
29.006,-5.36,9984.5173
28.997,-5.36,9984.5173
28.987,-5.36,9984.5173
28.989,-5.36,9984.5173
28.991,-5.36,9984.5173
29.004,-5.36,9984.5173
28.997,-5.36,9984.5173
28.999,-5.36,9984.5173
28.996,-5.36,9984.5173
29.008,-5.51,9984.5158
29.008,-5.51,9984.5158
29.01,-5.51,9984.5158
29.021,-5.51,9984.5158
29.024,-5.51,9984.5158
29.001,-5.51,9984.5158
28.996,-5.51,9984.5158
29.004,-5.51,9984.5158
28.991,-5.51,9984.5158
28.999,-5.51,9984.5158
28.997,-5.51,9984.5158
28.997,-5.51,9984.5158
28.999,-5.51,9984.5158
28.993,-5.49,9984.516
28.999,-5.49,9984.516
29.001,-5.49,9984.516
29.003,-5.49,9984.516
28.996,-5.49,9984.516
28.996,-5.49,9984.516
28.999,-5.49,9984.516
28.996,-5.49,9984.516
28.987,-5.49,9984.516
29.004,-5.49,9984.516
28.994,-5.49,9984.516
29.0,-5.49,9984.516
29.008,-5.49,9984.516
28.996,-5.49,9984.516
28.999,-5.44,9984.5165
29.01,-5.44,9984.5165
29.006,-5.44,9984.5165
29.006,-5.44,9984.5165
29.001,-5.44,9984.5165
29.0,-5.44,9984.5165
29.003,-5.44,9984.5165
28.993,-5.44,9984.5165
29.023,-5.44,9984.5165
29.013,-5.44,9984.5165
29.001,-5.44,9984.5165
29.001,-5.44,9984.5165
29.014,-5.44,9984.5165
28.987,-5.57,9984.5152
28.996,-5.57,9984.5152
28.994,-5.57,9984.5152
28.993,-5.57,9984.5152
28.991,-5.57,9984.5152
28.999,-5.57,9984.5152
28.994,-5.57,9984.5152
28.997,-5.57,9984.5152
29.004,-5.57,9984.5152
28.996,-5.57,9984.5152
28.984,-5.57,9984.5152
28.996,-5.57,9984.5152
29.006,-5.57,9984.5152
29.003,-5.57,9984.5152
28.994,-5.31,9984.5178
29.011,-5.31,9984.5178
29.003,-5.31,9984.5178
29.004,-5.31,9984.5178
29.01,-5.31,9984.5178
29.013,-5.31,9984.5178
28.994,-5.31,9984.5178
29.001,-5.31,9984.5178
28.991,-5.31,9984.5178
29.006,-5.31,9984.5178
29.001,-5.31,9984.5178
29.001,-5.31,9984.5178
29.007,-5.31,9984.5178
28.996,-5.54,9984.5155
29.008,-5.54,9984.5155
29.003,-5.54,9984.5155
29.001,-5.54,9984.5155
28.994,-5.54,9984.5155
28.996,-5.54,9984.5155
29.0,-5.54,9984.5155
28.98,-5.54,9984.5155
28.989,-5.54,9984.5155
29.003,-5.54,9984.5155
29.001,-5.54,9984.5155
29.0,-5.54,9984.5155
28.983,-5.54,9984.5155
29.007,-5.54,9984.5155
29.006,-5.44,9984.5165
28.994,-5.44,9984.5165
28.994,-5.44,9984.5165
28.994,-5.44,9984.5165
28.993,-5.44,9984.5165
28.994,-5.44,9984.5165
29.008,-5.44,9984.5165
29.001,-5.44,9984.5165
28.996,-5.44,9984.5165
29.01,-5.44,9984.5165
28.997,-5.44,9984.5165
28.997,-5.44,9984.5165
29.01,-5.44,9984.5165
28.996,-5.51,9984.5158
29.01,-5.51,9984.5158
29.003,-5.51,9984.5158
28.991,-5.51,9984.5158
29.014,-5.51,9984.5158
29.001,-5.51,9984.5158
29.014,-5.51,9984.5158
29.017,-5.51,9984.5158
28.996,-5.51,9984.5158
29.001,-5.51,9984.5158
29.008,-5.51,9984.5158
29.004,-5.51,9984.5158
29.004,-5.51,9984.5158
29.003,-5.34,9984.5175
28.993,-5.34,9984.5175
29.014,-5.34,9984.5175
28.996,-5.34,9984.5175
29.008,-5.34,9984.5175
29.001,-5.34,9984.5175
28.994,-5.34,9984.5175
28.989,-5.34,9984.5175
29.001,-5.34,9984.5175
29.0,-5.34,9984.5175
28.989,-5.34,9984.5175
28.989,-5.34,9984.5175
29.003,-5.34,9984.5175
28.987,-5.34,9984.5175
29.003,-5.39,9984.517
28.994,-5.39,9984.517
28.989,-5.39,9984.517
28.991,-5.39,9984.517
28.997,-5.39,9984.517
29.004,-5.39,9984.517
29.001,-5.39,9984.517
28.99,-5.39,9984.517
28.996,-5.39,9984.517
29.006,-5.39,9984.517
28.994,-5.39,9984.517
29.014,-5.39,9984.517
28.997,-5.39,9984.517
29.013,-5.57,9984.5152
29.011,-5.57,9984.5152
28.996,-5.57,9984.5152
29.007,-5.57,9984.5152
29.006,-5.57,9984.5152
29.01,-5.57,9984.5152
28.997,-5.57,9984.5152
29.001,-5.57,9984.5152
29.007,-5.57,9984.5152
29.003,-5.57,9984.5152
29.0,-5.57,9984.5152
29.006,-5.57,9984.5152
28.999,-5.57,9984.5152
29.007,-5.57,9984.5152
29.004,-5.46,9984.5163
28.99,-5.46,9984.5163
29.003,-5.46,9984.5163
29.004,-5.46,9984.5163
28.996,-5.46,9984.5163
29.007,-5.46,9984.5163
28.993,-5.46,9984.5163
28.996,-5.46,9984.5163
29.001,-5.46,9984.5163
29.004,-5.46,9984.5163
28.994,-5.46,9984.5163
29.0,-5.46,9984.5163
29.004,-5.46,9984.5163
29.011,-5.51,9984.5158
29.01,-5.51,9984.5158
28.999,-5.51,9984.5158
29.014,-5.51,9984.5158
28.999,-5.51,9984.5158
28.994,-5.51,9984.5158
28.986,-5.51,9984.5158
28.994,-5.51,9984.5158
28.993,-5.51,9984.5158
28.987,-5.51,9984.5158
28.994,-5.51,9984.5158
28.993,-5.51,9984.5158
29.0,-5.51,9984.5158
28.997,-5.51,9984.5158
29.01,-5.51,9984.5158
28.997,-5.51,9984.5158
29.006,-5.51,9984.5158
28.996,-5.51,9984.5158
28.999,-5.51,9984.5158
28.983,-5.51,9984.5158
28.984,-5.51,9984.5158
29.0,-5.51,9984.5158
29.004,-5.51,9984.5158
29.007,-5.51,9984.5158
28.999,-5.51,9984.5158
29.004,-5.51,9984.5158
29.008,-5.51,9984.5158
28.997,-5.26,9984.5183
29.014,-5.26,9984.5183
29.004,-5.26,9984.5183
29.006,-5.26,9984.5183
29.006,-5.26,9984.5183
29.003,-5.26,9984.5183
29.006,-5.26,9984.5183
28.991,-5.26,9984.5183
29.008,-5.26,9984.5183
28.991,-5.26,9984.5183
29.017,-5.26,9984.5183
29.01,-5.26,9984.5183
28.999,-5.26,9984.5183
28.999,-5.54,9984.5155
29.0,-5.54,9984.5155
29.003,-5.54,9984.5155
29.011,-5.54,9984.5155
28.99,-5.54,9984.5155
28.991,-5.54,9984.5155
28.999,-5.54,9984.5155
29.001,-5.54,9984.5155
28.994,-5.54,9984.5155
28.999,-5.54,9984.5155
28.991,-5.54,9984.5155
28.996,-5.54,9984.5155
28.993,-5.54,9984.5155
28.989,-5.54,9984.5155
29.0,-5.36,9984.5173
28.986,-5.36,9984.5173
28.99,-5.36,9984.5173
28.993,-5.36,9984.5173
29.013,-5.36,9984.5173
29.007,-5.36,9984.5173
29.003,-5.36,9984.5173
28.993,-5.36,9984.5173
28.997,-5.36,9984.5173
29.003,-5.36,9984.5173
29.008,-5.36,9984.5173
28.991,-5.36,9984.5173
29.011,-5.36,9984.5173
28.993,-5.72,9984.5137
29.01,-5.72,9984.5137
28.996,-5.72,9984.5137
29.004,-5.72,9984.5137
29.0,-5.72,9984.5137
28.996,-5.72,9984.5137
29.001,-5.72,9984.5137
29.003,-5.72,9984.5137
29.006,-5.72,9984.5137
29.008,-5.72,9984.5137
28.993,-5.72,9984.5137
28.999,-5.72,9984.5137
29.004,-5.72,9984.5137
28.999,-5.72,9984.5137
29.0,-5.51,9984.5158
28.999,-5.51,9984.5158
29.004,-5.51,9984.5158
29.0,-5.51,9984.5158
28.999,-5.51,9984.5158
28.99,-5.51,9984.5158
29.006,-5.51,9984.5158
28.983,-5.51,9984.5158
28.987,-5.51,9984.5158
28.996,-5.51,9984.5158
29.0,-5.51,9984.5158
29.011,-5.51,9984.5158
28.993,-5.51,9984.5158
29.0,-5.44,9984.5165
28.999,-5.44,9984.5165
29.0,-5.44,9984.5165
28.999,-5.44,9984.5165
29.001,-5.44,9984.5165
29.006,-5.44,9984.5165
28.996,-5.44,9984.5165
29.006,-5.44,9984.5165
29.007,-5.44,9984.5165
28.999,-5.44,9984.5165
29.01,-5.44,9984.5165
29.0,-5.44,9984.5165
29.004,-5.44,9984.5165
29.003,-5.24,9984.5185
29.006,-5.24,9984.5185
28.993,-5.24,9984.5185
28.991,-5.24,9984.5185
28.989,-5.24,9984.5185
29.006,-5.24,9984.5185
29.007,-5.24,9984.5185
28.99,-5.24,9984.5185
28.999,-5.24,9984.5185
29.041,-5.24,9984.5185
29.078,-5.24,9984.5185
29.146,-5.24,9984.5185
29.224,-5.24,9984.5185
29.311,-5.24,9984.5185
29.428,-5.39,9984.517
29.519,-5.39,9984.517
29.614,-5.39,9984.517
29.711,-5.39,9984.517
29.8,-5.39,9984.517
29.873,-5.39,9984.517
29.946,-5.39,9984.517
30.008,-5.39,9984.517
30.062,-5.39,9984.517
30.092,-5.39,9984.517
30.135,-5.39,9984.517
30.152,-5.39,9984.517
30.161,-5.39,9984.517
30.157,-5.54,9984.5155
30.158,-5.54,9984.5155
30.161,-5.54,9984.5155
30.132,-5.54,9984.5155
30.115,-5.54,9984.5155
30.099,-5.54,9984.5155
30.058,-5.54,9984.5155
30.052,-5.54,9984.5155
30.032,-5.54,9984.5155
30.018,-5.54,9984.5155
29.992,-5.54,9984.5155
29.977,-5.54,9984.5155
29.972,-5.54,9984.5155
29.953,-5.54,9984.5155
29.946,-5.85,9984.5125
29.943,-5.85,9984.5125
29.923,-5.85,9984.5125
29.914,-5.85,9984.5125
29.924,-5.85,9984.5125
29.919,-5.85,9984.5125
29.923,-5.85,9984.5125
29.929,-5.85,9984.5125
29.94,-5.85,9984.5125
29.937,-5.85,9984.5125
29.937,-5.85,9984.5125
29.954,-5.85,9984.5125
29.962,-5.85,9984.5125
29.957,-5.59,9984.515
29.98,-5.59,9984.515
29.969,-5.59,9984.515
29.989,-5.59,9984.515
29.97,-5.59,9984.515
29.99,-5.59,9984.515
29.99,-5.59,9984.515
29.999,-5.59,9984.515
29.997,-5.59,9984.515
29.996,-5.59,9984.515
30.015,-5.59,9984.515
30.003,-5.59,9984.515
30.002,-5.59,9984.515
30.012,-6.13,9984.5097
30.008,-6.13,9984.5097
29.992,-6.13,9984.5097
30.006,-6.13,9984.5097
30.013,-6.13,9984.5097
30.015,-6.13,9984.5097
30.003,-6.13,9984.5097
30.003,-6.13,9984.5097
30.0,-6.13,9984.5097
30.002,-6.13,9984.5097
30.006,-6.13,9984.5097
29.999,-6.13,9984.5097
30.003,-6.13,9984.5097
30.006,-6.13,9984.5097
30.013,-6.08,9984.5102
29.999,-6.08,9984.5102
30.006,-6.08,9984.5102
30.009,-6.08,9984.5102
30.006,-6.08,9984.5102
29.99,-6.08,9984.5102
30.003,-6.08,9984.5102
30.009,-6.08,9984.5102
30.003,-6.08,9984.5102
30.0,-6.08,9984.5102
30.003,-6.08,9984.5102
29.993,-6.08,9984.5102
29.997,-6.08,9984.5102
30.006,-6.18,9984.5092
30.002,-6.18,9984.5092
29.987,-6.18,9984.5092
30.008,-6.18,9984.5092
30.013,-6.18,9984.5092
30.008,-6.18,9984.5092
30.003,-6.18,9984.5092
30.01,-6.18,9984.5092
30.019,-6.18,9984.5092
30.025,-6.18,9984.5092
30.008,-6.18,9984.5092
30.016,-6.18,9984.5092
30.015,-6.18,9984.5092
29.986,-6.18,9984.5092
30.018,-6.11,9984.5099
30.018,-6.11,9984.5099
30.033,-6.11,9984.5099
30.01,-6.11,9984.5099
30.016,-6.11,9984.5099
30.015,-6.11,9984.5099
30.02,-6.11,9984.5099
30.033,-6.11,9984.5099
30.025,-6.11,9984.5099
30.018,-6.11,9984.5099
30.023,-6.11,9984.5099
30.025,-6.11,9984.5099
30.003,-6.11,9984.5099
30.018,-6.41,9984.5069
30.02,-6.41,9984.5069
30.012,-6.41,9984.5069
30.018,-6.41,9984.5069
30.013,-6.41,9984.5069
30.013,-6.41,9984.5069
30.022,-6.41,9984.5069
30.015,-6.41,9984.5069
30.019,-6.41,9984.5069
30.016,-6.41,9984.5069
30.013,-6.41,9984.5069
30.019,-6.41,9984.5069
30.018,-6.41,9984.5069
30.022,-6.41,9984.5069
30.016,-6.39,9984.5071
30.016,-6.39,9984.5071
30.015,-6.39,9984.5071
30.018,-6.39,9984.5071
30.025,-6.39,9984.5071
30.02,-6.39,9984.5071
30.013,-6.39,9984.5071
30.016,-6.39,9984.5071
30.023,-6.39,9984.5071
30.02,-6.39,9984.5071
30.023,-6.39,9984.5071
30.015,-6.39,9984.5071
30.015,-6.39,9984.5071
30.018,-6.59,9984.5051
30.012,-6.59,9984.5051
30.009,-6.59,9984.5051
30.008,-6.59,9984.5051
30.012,-6.59,9984.5051
30.019,-6.59,9984.5051
30.032,-6.59,9984.5051
30.029,-6.59,9984.5051
30.019,-6.59,9984.5051
30.022,-6.59,9984.5051
30.028,-6.59,9984.5051
30.02,-6.59,9984.5051
30.02,-6.59,9984.5051
30.022,-6.39,9984.5071
30.029,-6.39,9984.5071
30.019,-6.39,9984.5071
30.013,-6.39,9984.5071
30.015,-6.39,9984.5071
30.019,-6.39,9984.5071
30.03,-6.39,9984.5071
30.023,-6.39,9984.5071
30.016,-6.39,9984.5071
30.02,-6.39,9984.5071
30.03,-6.39,9984.5071
30.016,-6.39,9984.5071
30.015,-6.39,9984.5071
30.023,-6.39,9984.5071
30.026,-6.51,9984.5059
30.029,-6.51,9984.5059
30.03,-6.51,9984.5059
30.009,-6.51,9984.5059
30.019,-6.51,9984.5059
30.015,-6.51,9984.5059
30.03,-6.51,9984.5059
30.01,-6.51,9984.5059
30.028,-6.51,9984.5059
30.023,-6.51,9984.5059
30.028,-6.51,9984.5059
30.023,-6.51,9984.5059
30.022,-6.51,9984.5059
30.018,-6.67,9984.5043
30.015,-6.67,9984.5043
30.02,-6.67,9984.5043
30.012,-6.67,9984.5043
30.035,-6.67,9984.5043
30.038,-6.67,9984.5043
30.026,-6.67,9984.5043
30.029,-6.67,9984.5043
30.035,-6.67,9984.5043
30.009,-6.67,9984.5043
30.042,-6.67,9984.5043
30.035,-6.67,9984.5043
30.018,-6.67,9984.5043
30.022,-6.67,9984.5043
30.006,-6.87,9984.5023
30.025,-6.87,9984.5023
30.018,-6.87,9984.5023
30.032,-6.87,9984.5023
30.006,-6.87,9984.5023
30.022,-6.87,9984.5023
30.029,-6.87,9984.5023
30.023,-6.87,9984.5023
30.023,-6.87,9984.5023
30.029,-6.87,9984.5023
30.009,-6.87,9984.5023
30.032,-6.87,9984.5023
29.999,-6.87,9984.5023
30.019,-6.39,9984.5071
30.003,-6.39,9984.5071
30.0,-6.39,9984.5071
30.015,-6.39,9984.5071
30.016,-6.39,9984.5071
30.023,-6.39,9984.5071
30.019,-6.39,9984.5071
30.018,-6.39,9984.5071
30.023,-6.39,9984.5071
30.026,-6.39,9984.5071
30.006,-6.39,9984.5071
30.025,-6.39,9984.5071
30.028,-6.39,9984.5071
30.02,-6.77,9984.5033
30.022,-6.77,9984.5033
30.032,-6.77,9984.5033
30.023,-6.77,9984.5033
30.015,-6.77,9984.5033
30.016,-6.77,9984.5033
30.018,-6.77,9984.5033
30.02,-6.77,9984.5033
30.006,-6.77,9984.5033
30.019,-6.77,9984.5033
30.013,-6.77,9984.5033
30.019,-6.77,9984.5033
30.029,-6.77,9984.5033
30.018,-6.77,9984.5033
30.018,-6.69,9984.5041
30.015,-6.69,9984.5041
30.032,-6.69,9984.5041
30.038,-6.69,9984.5041
30.019,-6.69,9984.5041
30.022,-6.69,9984.5041
30.036,-6.69,9984.5041
30.02,-6.69,9984.5041
30.022,-6.69,9984.5041
30.015,-6.69,9984.5041
30.012,-6.69,9984.5041
30.013,-6.69,9984.5041
30.02,-6.69,9984.5041
30.016,-6.79,9984.5031
30.018,-6.79,9984.5031
30.025,-6.79,9984.5031
30.012,-6.79,9984.5031
30.015,-6.79,9984.5031
30.022,-6.79,9984.5031
30.009,-6.79,9984.5031
30.009,-6.79,9984.5031
30.013,-6.79,9984.5031
30.018,-6.79,9984.5031
30.013,-6.79,9984.5031
30.012,-6.79,9984.5031
30.009,-6.79,9984.5031
30.032,-6.79,9984.5031
30.01,-6.64,9984.5046
30.02,-6.64,9984.5046
30.013,-6.64,9984.5046
30.012,-6.64,9984.5046
30.035,-6.64,9984.5046
30.016,-6.64,9984.5046
30.032,-6.64,9984.5046
30.025,-6.64,9984.5046
30.018,-6.64,9984.5046
30.01,-6.64,9984.5046
30.018,-6.64,9984.5046
30.019,-6.64,9984.5046
30.02,-6.64,9984.5046
30.009,-6.69,9984.5041
30.022,-6.69,9984.5041
30.018,-6.69,9984.5041
30.018,-6.69,9984.5041
30.012,-6.69,9984.5041
30.025,-6.69,9984.5041
30.023,-6.69,9984.5041
30.015,-6.69,9984.5041
30.02,-6.69,9984.5041
30.02,-6.69,9984.5041
30.023,-6.69,9984.5041
30.023,-6.69,9984.5041
30.016,-6.69,9984.5041
30.01,-6.69,9984.5041
30.018,-6.72,9984.5038
30.006,-6.72,9984.5038
30.026,-6.72,9984.5038
30.025,-6.72,9984.5038
30.028,-6.72,9984.5038
30.006,-6.72,9984.5038
30.018,-6.72,9984.5038
30.003,-6.72,9984.5038
30.012,-6.72,9984.5038
30.003,-6.72,9984.5038
30.012,-6.72,9984.5038
30.023,-6.72,9984.5038
30.008,-6.72,9984.5038
30.009,-6.89,9984.5021
30.0,-6.89,9984.5021
30.028,-6.89,9984.5021
30.025,-6.89,9984.5021
30.02,-6.89,9984.5021
30.015,-6.89,9984.5021
30.022,-6.89,9984.5021
30.026,-6.89,9984.5021
30.032,-6.89,9984.5021
30.01,-6.89,9984.5021
30.019,-6.89,9984.5021
30.015,-6.89,9984.5021
30.01,-6.89,9984.5021
30.002,-6.74,9984.5036
30.008,-6.74,9984.5036
30.026,-6.74,9984.5036
30.008,-6.74,9984.5036
30.0,-6.74,9984.5036
30.01,-6.74,9984.5036
30.025,-6.74,9984.5036
29.986,-6.74,9984.5036
30.01,-6.74,9984.5036
30.008,-6.74,9984.5036
30.022,-6.74,9984.5036
30.009,-6.74,9984.5036
30.01,-6.74,9984.5036
30.008,-6.74,9984.5036
30.013,-6.69,9984.5041
30.009,-6.69,9984.5041
30.005,-6.69,9984.5041
30.016,-6.69,9984.5041
30.022,-6.69,9984.5041
30.01,-6.69,9984.5041
30.025,-6.69,9984.5041
30.013,-6.69,9984.5041
30.018,-6.69,9984.5041
30.013,-6.69,9984.5041
30.022,-6.69,9984.5041
30.005,-6.69,9984.5041
30.002,-6.69,9984.5041
30.013,-6.82,9984.5028
30.016,-6.82,9984.5028
30.016,-6.82,9984.5028
29.999,-6.82,9984.5028
30.01,-6.82,9984.5028
30.01,-6.82,9984.5028
30.008,-6.82,9984.5028
30.002,-6.82,9984.5028
30.005,-6.82,9984.5028
30.003,-6.82,9984.5028
30.03,-6.82,9984.5028
30.009,-6.82,9984.5028
30.02,-6.82,9984.5028
30.022,-6.82,9984.5028
30.018,-6.89,9984.5021
30.018,-6.89,9984.5021
30.005,-6.89,9984.5021
30.01,-6.89,9984.5021
30.006,-6.89,9984.5021
30.02,-6.89,9984.5021
30.008,-6.89,9984.5021
30.01,-6.89,9984.5021
30.015,-6.89,9984.5021
30.01,-6.89,9984.5021
30.022,-6.89,9984.5021
30.016,-6.89,9984.5021
30.008,-6.89,9984.5021
30.013,-6.84,9984.5026
30.013,-6.84,9984.5026
30.01,-6.84,9984.5026
30.003,-6.84,9984.5026
30.015,-6.84,9984.5026
30.006,-6.84,9984.5026
30.02,-6.84,9984.5026
30.008,-6.84,9984.5026
30.02,-6.84,9984.5026
30.012,-6.84,9984.5026
30.026,-6.84,9984.5026
30.013,-6.84,9984.5026
30.009,-6.84,9984.5026
29.999,-6.77,9984.5033
30.013,-6.77,9984.5033
29.989,-6.77,9984.5033
30.01,-6.77,9984.5033
30.019,-6.77,9984.5033
30.003,-6.77,9984.5033
30.003,-6.77,9984.5033
30.013,-6.77,9984.5033
30.01,-6.77,9984.5033
30.002,-6.77,9984.5033
30.008,-6.77,9984.5033
30.012,-6.77,9984.5033
30.008,-6.77,9984.5033
30.012,-6.77,9984.5033
29.999,-6.82,9984.5028
30.012,-6.82,9984.5028
30.008,-6.82,9984.5028
30.019,-6.82,9984.5028
30.015,-6.82,9984.5028
30.008,-6.82,9984.5028
30.005,-6.82,9984.5028
29.999,-6.82,9984.5028
30.016,-6.82,9984.5028
30.026,-6.82,9984.5028
30.019,-6.82,9984.5028
30.01,-6.82,9984.5028
30.013,-6.82,9984.5028
29.992,-6.84,9984.5026
30.009,-6.84,9984.5026
30.016,-6.84,9984.5026
30.02,-6.84,9984.5026
30.008,-6.84,9984.5026
30.019,-6.84,9984.5026
30.019,-6.84,9984.5026
30.012,-6.84,9984.5026
30.023,-6.84,9984.5026
30.003,-6.84,9984.5026
29.999,-6.84,9984.5026
29.995,-6.84,9984.5026
29.987,-6.84,9984.5026
29.997,-6.84,9984.5026
30.009,-6.84,9984.5026
29.997,-6.84,9984.5026
30.01,-6.84,9984.5026
30.003,-6.84,9984.5026
30.005,-6.84,9984.5026
30.0,-6.84,9984.5026
29.992,-6.84,9984.5026
30.006,-6.84,9984.5026
30.009,-6.84,9984.5026
30.0,-6.84,9984.5026
30.002,-6.84,9984.5026
30.008,-6.84,9984.5026
29.996,-6.84,9984.5026
30.009,-6.72,9984.5038
30.008,-6.72,9984.5038
30.015,-6.72,9984.5038
29.999,-6.72,9984.5038
30.015,-6.72,9984.5038
30.005,-6.72,9984.5038
30.012,-6.72,9984.5038
29.993,-6.72,9984.5038
30.005,-6.72,9984.5038
30.003,-6.72,9984.5038
30.009,-6.72,9984.5038
30.013,-6.72,9984.5038
30.013,-6.72,9984.5038
29.997,-6.92,9984.5018
30.013,-6.92,9984.5018
30.018,-6.92,9984.5018
30.01,-6.92,9984.5018
30.002,-6.92,9984.5018
30.003,-6.92,9984.5018
30.015,-6.92,9984.5018
30.008,-6.92,9984.5018
30.003,-6.92,9984.5018
30.003,-6.92,9984.5018
30.01,-6.92,9984.5018
30.012,-6.92,9984.5018
30.005,-6.92,9984.5018
30.003,-6.92,9984.5018
30.002,-6.79,9984.5031
30.0,-6.79,9984.5031
30.005,-6.79,9984.5031
29.996,-6.79,9984.5031
30.018,-6.79,9984.5031
30.0,-6.79,9984.5031
30.009,-6.79,9984.5031
30.02,-6.79,9984.5031
30.013,-6.79,9984.5031
30.005,-6.79,9984.5031
30.006,-6.79,9984.5031
30.002,-6.79,9984.5031
30.01,-6.79,9984.5031
30.005,-6.69,9984.5041
30.012,-6.69,9984.5041
30.005,-6.69,9984.5041
30.005,-6.69,9984.5041
30.003,-6.69,9984.5041
30.019,-6.69,9984.5041
30.016,-6.69,9984.5041
29.996,-6.69,9984.5041
30.003,-6.69,9984.5041
30.009,-6.69,9984.5041
30.005,-6.69,9984.5041
30.005,-6.69,9984.5041
29.995,-6.69,9984.5041
29.993,-6.69,9984.5041
30.022,-6.74,9984.5036
30.003,-6.74,9984.5036
30.008,-6.74,9984.5036
29.995,-6.74,9984.5036
29.995,-6.74,9984.5036
30.0,-6.74,9984.5036
30.005,-6.74,9984.5036
30.0,-6.74,9984.5036
30.006,-6.74,9984.5036
30.003,-6.74,9984.5036
30.012,-6.74,9984.5036
30.0,-6.74,9984.5036
30.016,-6.74,9984.5036
30.016,-6.97,9984.5013
30.009,-6.97,9984.5013
30.015,-6.97,9984.5013
29.99,-6.97,9984.5013
30.0,-6.97,9984.5013
30.019,-6.97,9984.5013
29.987,-6.97,9984.5013
30.009,-6.97,9984.5013
30.002,-6.97,9984.5013
30.018,-6.97,9984.5013
30.02,-6.97,9984.5013
29.995,-6.97,9984.5013
30.002,-6.97,9984.5013
30.022,-6.97,9984.5013
30.012,-6.94,9984.5016
29.997,-6.94,9984.5016
29.995,-6.94,9984.5016
29.989,-6.94,9984.5016
29.993,-6.94,9984.5016
